user_id,trust_level,count
592619,0,1
591680,0,1
722212,0,1
532424,1,4
589505,0,1
589027,1,4
589606,0,1
589637,0,3
694837,2,10
589630,1,1
589688,0,1
588946,1,4
590529,1,3
644796,1,1
589711,0,10
348406,0,1
589726,0,1
589972,0,1
590027,1,3
590024,0,10
591662,1,1
590072,0,3
722060,0,3
590085,1,3
590193,1,6
590360,0,1
590271,0,1
590275,0,1
725128,0,1
748476,0,1
756596,0,1
454204,1,1
589698,1,2
249615,0,1
590476,1,2
53074,0,1
590689,1,1
194788,0,2
399296,0,1
431772,1,1
454444,1,1
501642,1,1
539942,1,1
590104,0,2
590753,0,1
590832,0,1
591571,0,3
592955,1,1
613582,0,2
606319,0,1
669984,1,2
647749,1,6
590931,0,1
644008,0,1
729179,0,1
535156,1,2
53128,0,3
54626,0,1
591075,1,5
591112,1,3
259379,1,3
591128,1,3
591110,0,1
581,0,1
589,1,1
582579,1,1
591326,0,1
591527,0,1
591348,0,1
591347,1,1
591341,1,1
591505,0,1
591573,1,6
5161,0,4
591651,0,2
705763,0,1
592289,0,1
591630,0,1
592274,0,1
251214,0,1
591153,0,1
591810,0,1
596332,0,1
628341,0,1
591950,0,1
53222,1,1
592019,0,1
592110,1,2
592156,0,2
592189,1,2
592225,0,1
592234,0,1
4410,1,2
592338,0,1
594703,0,1
109810,0,2
611690,0,2
615566,0,1
616505,0,1
616515,0,1
617911,0,1
617939,0,1
621661,0,1
628136,0,1
628743,0,1
631083,0,1
631710,0,1
632797,0,2
670174,0,1
672439,0,1
680553,0,1
681318,0,2
649080,1,8
744320,0,1
592346,0,3
592376,1,1
4625,1,1
592439,1,4
592440,0,2
592468,0,1
592456,0,1
592521,0,4
53278,0,1
166566,0,1
484965,0,1
600276,1,1
53303,0,1
314108,1,2
592989,0,1
593025,1,2
497020,1,1
593090,0,4
590857,0,1
593170,0,1
593231,0,1
53346,0,2
593432,0,4
604895,0,1
593537,1,1
593594,1,1
593599,1,3
480803,1,1
593508,1,2
593675,0,1
605279,0,1
607765,0,1
593697,0,2
718018,0,1
758345,0,1
593707,0,1
53417,0,1
591311,0,4
593854,0,1
593958,0,1
447358,0,1
605686,1,1
737458,0,1
593886,0,2
593894,0,1
594042,0,1
334543,0,1
702832,1,2
711000,0,1
594139,0,5
594194,1,11
411977,1,5
621816,2,20
527737,1,1
754472,1,15
594241,0,1
21802,1,1
275259,1,8
594352,0,1
594379,1,4
594457,1,2
594468,0,1
594577,0,2
594585,0,1
594632,0,1
594795,1,1
594912,1,2
594939,0,1
595033,0,1
595061,0,1
595445,0,1
595495,0,2
595536,0,1
595870,0,1
596095,0,1
594293,1,5
594347,0,2
594397,0,1
4999,0,1
594498,0,1
645937,0,1
686096,0,1
703701,0,1
594507,0,1
594607,1,14
594620,0,2
622141,0,1
53499,0,2
594637,1,2
594985,0,1
594664,1,1
548360,1,1
594759,1,2
453475,1,3
594821,0,1
594820,1,3
594856,0,5
686489,0,1
592190,0,1
594923,1,2
595038,0,1
595219,0,1
595278,0,1
555212,0,1
595315,1,3
15597,1,4
595348,0,1
598542,0,1
526792,1,4
595349,0,1
595353,0,2
595770,0,1
545510,1,1
595824,0,1
595814,0,1
595882,0,1
595912,0,1
596155,0,1
596213,0,1
596226,0,2
596258,0,1
596394,0,1
596412,0,1
596932,0,2
596446,0,1
597998,0,1
597865,0,1
599013,0,1
599951,0,1
601704,1,3
595379,1,2
597986,0,1
595391,1,5
596041,0,1
595429,0,2
599574,0,1
595451,0,1
628844,0,1
694858,1,1
597480,1,3
557401,1,2
53586,1,3
595864,0,3
597945,1,2
595829,0,1
595848,1,4
595930,1,1
705819,0,1
4548,1,1
596065,1,1
596073,1,4
596140,1,3
596088,0,1
596137,0,4
596081,1,1
66858,1,4
53672,1,4
77605,0,1
596245,0,2
490115,0,1
618169,0,1
596295,0,1
596294,1,1
593352,1,1
583854,0,1
89937,0,1
594002,1,2
596609,1,1
596679,0,5
596867,0,2
596919,1,1
596920,1,4
685384,1,3
596234,0,1
53750,1,5
606841,1,3
597680,0,1
598219,0,1
599206,1,1
599221,0,2
604043,0,1
294228,1,1
611169,0,2
628394,0,1
53773,1,1
597065,1,1
597186,0,2
597152,1,2
597196,0,1
598236,0,1
145561,1,1
600949,0,1
595316,1,3
491797,1,1
597214,1,1
600453,0,1
597381,0,2
549989,1,5
603757,1,3
374313,1,1
565375,0,1
607423,1,1
608298,1,2
610864,1,1
609284,1,17
427254,1,2
573358,1,10
582543,1,1
595711,1,1
628804,1,1
607023,1,3
647383,1,4
662960,1,1
597382,1,2
597377,1,2
480384,1,2
597399,1,1
597409,0,2
593851,1,6
594054,1,1
53803,1,1
597522,0,2
597535,0,4
597638,1,1
597719,0,1
595089,1,15
9094,1,2
525372,2,2
593166,1,2
448609,1,1
598118,0,1
598294,1,1
598287,0,1
598313,0,1
598326,0,1
19130,1,2
598531,1,3
580880,1,4
598636,0,2
598631,1,2
598762,1,4
659514,0,1
598812,1,2
432323,0,5
612322,0,2
602317,1,11
619427,0,1
627545,1,3
715143,0,1
598872,1,6
542932,1,9
596783,1,1
34841,1,1
508341,1,1
599049,0,1
599091,1,3
473370,1,1
599128,1,6
714531,0,3
301989,1,3
581134,1,2
599303,1,4
595716,1,3
502639,1,1
599477,0,1
599462,0,1
600893,0,1
600994,0,1
599877,1,5
599749,0,1
54043,0,1
599612,0,1
512580,0,1
68816,1,3
703572,0,1
599881,0,5
599907,1,3
587416,1,1
600212,1,1
600222,1,2
600283,0,1
600306,0,2
52677,0,1
54016,1,7
159028,0,1
600613,1,5
54131,0,1
236216,1,1
600301,0,5
54140,1,1
600836,0,1
627535,1,4
600924,1,4
591549,1,10
601051,1,2
611789,0,1
644873,0,4
602236,0,1
603816,0,1
622131,0,1
598134,1,2
601284,1,3
598615,0,1
601620,0,3
601623,1,1
601643,0,1
179639,0,1
601830,0,1
601892,0,1
466091,1,12
601961,1,5
601987,0,1
601991,0,1
579514,0,1
602011,1,4
602025,1,8
602040,1,6
317203,1,1
606455,0,2
606945,1,2
643111,2,18
572386,1,2
313171,1,4
602248,0,3
605206,0,1
602293,1,14
506039,1,1
602313,0,1
628740,0,1
197,1,2
4297,1,3
602474,1,6
602511,0,1
577419,1,2
595330,0,1
602569,0,1
602689,1,6
578082,1,2
54340,0,1
565264,0,3
54332,0,1
514225,1,2
602952,0,1
625362,1,1
54371,0,1
602979,1,1
683358,0,1
603013,0,2
603014,0,1
603034,1,2
601975,1,3
54375,0,1
603080,1,6
603093,0,1
540962,1,1
603246,0,1
603292,0,2
603298,0,3
438534,1,2
603372,1,6
603391,1,1
603434,1,5
54417,0,1
603471,0,1
603486,0,1
603502,0,1
603497,0,2
618850,0,1
620341,0,1
621697,0,1
93595,0,1
626297,1,1
631540,0,1
634422,0,1
634657,0,1
630125,1,1
641614,1,3
641724,0,1
641977,0,1
643453,1,1
648307,1,1
175333,1,1
656299,1,5
695119,0,1
654468,1,1
734468,0,1
603562,1,1
603750,0,1
603756,1,1
603789,0,1
603739,0,1
663505,1,3
603758,1,12
603889,0,2
483269,1,1
446294,0,1
605722,0,2
592814,0,1
614500,0,1
271038,0,1
582198,1,1
615280,0,1
73302,1,1
441542,1,1
609012,1,3
638225,1,6
637987,1,7
641993,0,1
642233,1,2
640345,1,9
485399,1,2
618177,1,3
667422,0,5
689955,0,1
549097,1,2
692671,0,1
725344,0,1
716595,2,4
711582,1,2
476577,1,4
607745,2,11
573269,1,1
252400,1,2
608634,0,2
608676,1,2
578740,0,1
165727,1,1
590011,1,1
575570,1,3
538976,1,1
609998,0,1
646062,0,1
603886,0,2
603900,0,1
603932,1,1
603969,1,2
48440,0,1
603788,1,6
604005,0,2
604059,1,2
605443,0,3
621140,0,1
662897,0,1
604920,0,2
675005,0,1
476891,1,1
687313,0,1
604092,0,2
682813,0,1
683136,0,1
54478,0,5
604339,0,2
57407,1,1
604231,0,1
604205,0,1
604283,0,2
54506,0,1
604331,0,1
604398,0,1
601902,0,1
604432,0,1
638196,0,1
686735,1,5
604523,0,2
571619,0,2
604614,0,1
612942,0,1
604618,0,1
720939,0,1
604678,0,1
604714,1,2
54540,0,1
80083,0,2
80424,0,1
604741,0,1
581733,0,1
562853,1,1
679498,0,1
691577,0,1
604791,0,1
604779,0,1
2214,1,1
604879,1,1
707757,0,1
740437,0,1
54612,0,1
54620,1,1
54977,0,1
270990,0,1
604938,0,1
716596,1,1
604594,1,3
628455,0,2
627532,1,5
543937,1,3
605069,0,1
605068,0,1
605078,0,2
605092,0,1
633945,0,1
604897,1,1
549971,1,2
438665,1,1
605129,0,1
605134,0,1
585085,0,1
605181,0,1
605208,1,2
605219,0,2
605224,0,2
12326,1,1
605365,0,1
640336,0,2
605399,0,2
605403,0,1
605407,0,1
602147,0,1
605589,0,6
605606,1,2
605645,0,3
605650,0,1
605656,0,1
605690,0,3
608532,1,1
702297,0,4
705823,0,1
605617,0,1
643332,0,2
605717,0,2
605731,0,2
329128,1,1
605749,0,1
605763,0,1
605740,1,3
605755,1,1
603048,1,5
571903,1,3
169810,0,1
605932,0,2
605940,0,1
472698,1,10
403563,1,1
605969,0,2
606197,0,1
610865,0,2
622332,0,1
617718,1,1
608205,0,1
644645,0,1
631102,2,139
646662,0,2
583973,0,1
605975,1,4
606031,1,3
606026,1,1
537297,1,2
606385,1,2
606619,1,1
607014,0,1
607142,1,6
607369,1,1
609509,0,1
610968,0,1
611818,0,1
512310,1,1
603474,1,1
599801,1,2
606139,0,1
606149,0,1
606266,1,1
606288,1,1
606357,0,2
580278,1,1
576696,0,1
410591,1,1
739222,1,3
606418,1,1
606426,1,3
606440,0,1
606488,0,1
606487,0,1
606547,1,1
606572,0,1
605801,0,1
54728,0,2
606686,0,2
638286,0,2
639740,0,2
678374,0,1
684364,0,1
606689,1,2
606712,0,1
404,1,8
524883,1,1
565242,1,1
606799,0,1
606805,0,2
691892,0,1
727582,0,1
748274,0,1
608126,0,5
589761,4,4
54772,0,2
598233,1,1
606878,1,3
606927,0,1
453173,0,1
606936,0,2
606952,0,2
379006,0,3
606997,0,1
607002,0,1
600970,1,9
619445,1,1
734521,0,1
607114,1,1
607127,1,2
608606,1,1
608666,1,1
609189,0,1
616157,1,3
613246,1,10
618347,1,3
620060,1,1
607173,0,3
607193,0,1
603603,0,1
607211,0,1
607237,1,2
607253,0,1
607285,1,1
607298,1,1
607323,0,1
607386,1,1
597576,1,3
608306,0,2
607449,0,1
607665,0,1
607548,1,5
607632,0,3
640186,1,12
511962,1,6
5088,0,1
607814,1,3
607715,0,2
607698,0,1
607730,1,12
607780,0,1
607806,0,1
607767,1,1
607833,0,3
607914,0,9
607905,1,2
568837,1,2
608241,0,1
116309,0,1
609106,1,1
609405,0,1
610165,0,2
391624,1,1
603825,1,1
607941,0,3
607989,1,2
608035,0,1
608062,0,2
608104,1,2
608110,1,4
608135,1,3
626871,1,3
268679,1,1
636010,0,1
686187,1,1
604700,1,2
608165,0,1
608246,1,4
54907,0,2
54930,1,2
54974,0,1
608282,0,1
608345,1,2
608420,0,1
608456,1,3
608474,0,1
608503,1,6
608545,0,1
593795,0,1
608593,1,9
608703,0,3
608721,1,8
608735,1,1
608530,1,2
608524,0,1
608705,1,2
609021,1,9
609056,0,1
609236,0,1
609380,0,1
630326,0,1
639807,0,1
640051,0,1
621569,1,1
737162,1,1
742101,1,2
54954,0,1
626445,1,3
720073,0,1
608737,0,1
608758,0,3
608773,1,3
608781,0,1
608784,0,1
611239,1,2
54955,0,1
551418,1,6
608805,0,1
608726,1,6
608877,0,4
608943,0,1
608999,1,2
610522,1,2
609036,1,3
609083,0,2
609126,1,2
612740,0,2
623269,0,1
623874,0,1
624036,0,1
757634,0,1
609099,1,1
182778,1,1
615578,0,1
622845,1,1
55015,0,1
128068,0,1
609187,0,1
609210,0,2
609262,1,2
616311,1,1
519009,1,2
55004,0,1
609419,1,1
608064,1,1
609446,0,2
487742,1,1
610938,0,1
537326,1,2
609357,0,1
609499,1,1
609627,0,1
714794,0,1
609565,1,4
489886,1,1
609596,0,1
609668,0,3
609705,0,1
609755,0,2
609763,0,1
609791,0,1
609899,0,1
609958,0,2
580320,1,2
610031,0,1
610037,1,1
610063,0,1
610087,0,1
610111,0,1
610098,0,2
55123,0,2
610239,0,1
610255,1,4
602081,1,1
754699,0,1
610290,0,1
637187,0,1
647622,0,1
671076,0,1
755373,0,1
610318,1,2
610321,0,1
610388,0,1
610432,0,1
610474,0,1
610484,1,6
282776,1,1
581148,1,8
47028,0,1
258463,0,1
4142,1,4
453957,0,1
610750,0,1
610671,0,1
610683,0,1
617033,0,1
616950,0,1
610681,0,1
610644,1,4
610755,0,2
610731,1,3
558484,0,3
610740,1,1
610754,1,1
199635,1,8
55191,0,1
68015,0,1
609650,0,1
583367,1,4
610891,0,1
648388,0,1
672840,0,1
610930,0,2
610943,0,3
257719,1,1
610990,0,1
565297,1,1
611006,0,1
611014,0,1
611025,0,1
610994,1,2
611008,0,1
611012,1,2
611013,0,1
611021,0,1
611022,0,1
611023,0,1
611029,0,1
611030,0,1
611032,1,1
611033,0,1
611041,0,1
611043,0,1
611042,0,1
611050,0,1
611049,0,1
611056,1,1
611065,0,1
611067,1,1
611052,0,1
506463,1,1
611174,0,1
237438,1,2
647271,1,1
611190,1,1
611222,1,4
611262,1,6
611281,0,5
609789,1,1
603999,1,1
609434,0,1
705219,1,1
706799,0,1
55197,0,2
611523,0,2
611766,0,1
608441,1,1
595487,0,1
611558,0,3
611566,0,4
611580,0,1
611584,0,2
611591,0,1
442191,1,12
605990,1,7
586465,1,1
611742,0,1
611745,1,2
611810,0,3
613498,1,1
611826,1,1
611844,0,1
611883,1,2
612015,0,1
611846,0,3
12111,2,4
640748,1,2
645522,1,1
676796,2,4
611965,0,1
555257,0,1
253839,1,1
612099,1,1
639192,0,1
612045,0,1
5089,1,2
612221,0,2
609892,0,4
612284,0,1
612324,0,1
612483,1,2
612326,1,1
457265,1,1
612927,0,1
612432,0,3
612470,0,1
606074,1,3
754587,0,1
612515,1,3
612524,1,2
612564,1,2
612568,1,5
612573,0,1
579048,1,1
612643,0,1
612618,0,4
612278,1,1
611909,1,4
55386,0,2
15045,1,2
612673,1,3
612707,0,2
612872,1,1
615206,1,1
743570,0,2
612732,1,1
612779,0,2
612241,1,1
408074,1,1
55404,0,3
70950,0,1
612881,0,2
612892,1,2
612891,0,3
612899,0,1
427243,1,1
612993,0,2
612996,0,1
612945,1,5
613018,0,1
613075,0,2
644944,0,1
613197,0,3
613886,1,5
613202,0,1
454816,1,9
653884,0,1
613205,1,4
613219,0,1
613301,1,2
613369,1,1
613374,1,2
613384,0,1
620124,0,1
633415,0,1
613233,0,1
614151,0,1
625401,0,2
532708,1,1
627986,0,1
635342,1,3
640687,1,1
682745,1,2
682455,1,3
541019,1,1
613614,0,2
614257,1,2
613243,0,1
613288,0,1
55459,0,1
613507,0,1
613348,0,3
613360,0,3
613388,0,2
613630,0,1
613424,1,1
723179,0,1
613472,0,3
613536,1,1
613509,0,1
613665,0,3
613680,1,2
613682,0,1
613702,0,1
613709,0,1
613711,1,1
613714,1,3
15389,4,1
613756,0,1
639151,1,2
726480,1,1
519333,0,1
598878,0,1
615765,1,1
618244,0,1
613710,0,2
613736,1,1
613772,0,1
601129,1,2
613794,1,7
613833,0,1
613877,0,1
574014,1,1
613881,0,1
613887,0,1
55524,1,4
377417,0,2
613933,0,1
615155,1,13
614033,1,1
87582,0,1
5079,1,1
55523,1,1
614190,1,3
614259,1,1
614293,1,7
618582,0,1
620099,0,1
625865,1,1
638780,0,1
645742,1,2
660006,1,1
734894,0,1
612824,0,1
614301,0,1
614309,0,1
612875,1,2
614307,1,1
742682,0,1
614403,1,3
614453,0,1
410088,0,4
44126,1,2
614616,0,1
614689,1,2
614704,0,1
649320,0,1
662928,0,1
107293,1,1
614756,1,3
614768,1,2
614785,1,4
55608,0,4
608074,0,2
726771,0,1
516856,1,3
591236,1,1
614908,1,10
410545,1,1
614929,0,1
614958,0,1
688143,0,1
55636,0,2
57790,1,2
99135,0,2
538455,0,1
662880,0,1
566618,0,3
615100,0,1
615102,0,1
671297,1,4
615111,1,4
393070,0,2
615108,0,1
614611,1,3
615213,0,1
616373,0,1
620482,0,1
1617,1,14
281691,1,1
615292,0,2
615260,1,1
615354,1,2
755151,0,1
55680,1,8
593829,0,1
376739,1,1
615460,0,1
618758,0,1
273786,1,3
615541,0,9
610440,0,1
441066,1,2
615743,0,1
54571,1,3
615718,0,3
615837,1,3
56528,1,1
63912,0,3
66410,1,2
86127,0,1
231836,0,1
255503,1,1
287539,1,1
615864,1,2
615886,1,3
200791,1,2
651617,1,1
615976,1,2
615974,1,2
616066,0,1
616060,1,1
639150,1,8
55747,0,1
113793,1,1
247401,0,1
616132,1,2
616162,1,1
616156,0,1
616183,0,1
616190,0,1
616229,1,9
611403,1,1
55766,1,1
646056,0,1
616369,1,4
616501,0,1
616641,0,1
616592,0,1
616648,1,1
10837,1,3
616448,1,1
616615,1,1
702057,0,1
612672,1,1
424089,0,1
616788,0,1
55828,0,1
583188,0,1
444471,0,1
613164,0,1
617128,0,1
617127,1,1
617134,0,1
617192,0,1
617196,0,1
5148,1,4
152146,0,1
606314,1,1
638099,0,1
428116,0,1
724232,0,1
617280,0,1
622320,0,1
629827,1,1
644411,0,1
63560,0,3
617357,1,2
616585,1,1
140903,1,1
678506,1,3
5107,1,2
4590,1,1
4335,1,3
464936,1,1
617492,0,1
679289,0,1
617482,1,3
617575,1,3
626439,2,7
617539,1,2
623143,1,3
664670,0,1
689568,1,2
522731,1,1
617547,0,1
648849,0,1
726231,0,1
617555,1,14
622049,1,1
617619,0,1
617632,0,1
617645,0,3
617624,1,4
617788,0,1
621032,0,1
622499,0,1
636229,0,1
452287,0,1
648431,0,1
705281,0,2
624046,1,1
617681,0,1
592251,0,1
630552,0,1
530139,1,1
617711,0,1
617728,0,1
617734,1,1
239676,1,1
617755,0,1
618707,0,1
590715,1,3
617808,0,1
617830,1,1
199875,1,2
617860,0,2
617866,0,2
617872,0,1
597502,1,2
616817,1,2
605203,1,3
617958,1,2
688574,0,1
617894,1,5
529295,1,1
617970,0,1
617978,0,1
609734,1,1
618124,1,3
618312,1,3
438371,1,1
618410,1,1
618428,0,3
619324,1,10
614811,1,1
243920,1,5
512544,1,1
618372,0,2
618441,1,3
647046,0,1
618491,1,3
564750,1,2
618498,1,3
618555,1,2
618539,1,1
618598,1,6
618705,0,1
618716,0,2
618721,0,1
618729,1,5
667737,0,1
618765,0,1
374951,0,1
742073,0,2
618800,1,1
618809,0,1
618877,0,1
576149,1,1
619672,0,2
632169,0,1
632409,0,2
618900,1,1
618933,0,1
618942,0,1
56048,0,1
592664,1,2
618997,1,2
626098,0,1
619022,0,2
619030,0,1
646982,1,4
619223,0,2
619248,0,1
619754,0,1
619234,0,5
619254,0,2
619276,0,1
597681,1,1
538072,0,1
619525,0,1
619775,0,1
621194,1,2
627979,1,3
628212,1,1
535092,1,4
595013,2,8
670628,0,1
619360,1,2
619399,1,4
516254,0,2
710526,0,2
619402,0,1
613442,1,41
679561,1,1
619462,0,1
619479,0,6
619487,1,1
536850,1,2
689900,1,1
619544,0,1
625433,1,2
648516,1,1
694884,1,2
619631,0,1
632188,1,4
5156,0,2
619674,0,3
619679,1,1
619678,0,6
730311,0,1
757804,1,2
761367,0,1
621199,1,1
742548,0,1
619727,1,2
619757,1,2
619771,1,2
619764,1,1
619794,0,1
619857,1,3
619871,0,1
619970,1,1
630797,0,1
703669,0,1
589167,2,8
619953,0,1
286265,1,1
620005,0,1
620059,0,2
639248,1,2
620067,1,2
620145,0,2
620149,0,5
633359,0,1
620168,0,2
622529,1,1
620247,0,1
536336,1,2
620233,0,1
620245,1,2
491164,1,2
620311,0,2
620321,0,1
620348,0,1
56193,0,3
603959,1,4
184010,1,2
620429,0,2
620450,0,1
620467,1,4
623423,1,1
439571,1,1
56206,1,2
620544,0,1
625301,1,1
620583,0,3
620587,0,1
618804,1,2
516843,1,1
620654,0,5
596,1,5
620691,1,2
252562,1,1
620687,0,2
635647,0,1
668883,0,1
497509,1,1
704667,1,7
704859,0,2
705357,1,3
705733,1,2
716144,0,1
718861,0,2
620699,1,2
495058,1,3
443772,1,1
617138,0,2
620798,1,4
644693,0,1
620909,0,1
648713,0,1
728342,0,1
620992,0,1
753447,0,1
621012,0,2
621017,1,2
621034,0,1
621094,1,1
621125,0,1
616705,1,8
621313,0,1
621379,1,1
621449,1,1
56304,0,1
621526,1,1
621498,1,1
576,1,1
621561,0,3
615682,0,1
621756,1,1
663629,0,1
598707,0,2
621767,1,3
682418,1,13
759282,0,1
621890,0,1
598087,0,2
611578,1,1
622007,1,3
622031,1,1
622040,1,1
622053,1,1
622111,0,1
708662,1,1
545072,1,2
622274,1,4
622388,1,1
622364,1,3
622381,0,4
627426,1,3
622416,0,1
622420,0,1
622474,1,5
249553,1,4
622557,0,2
622567,1,3
654217,0,1
193933,1,3
622605,1,1
362914,0,2
725537,0,1
622303,1,1
622711,0,4
518909,1,5
621888,0,1
540055,1,1
622815,1,1
622855,0,1
622878,0,1
622879,0,1
622740,1,2
56448,0,1
268183,1,2
679379,1,5
623005,0,1
640690,1,1
622333,0,1
623069,1,2
622522,1,2
623098,1,1
623103,0,2
623100,0,2
623107,1,1
623200,0,4
623204,0,4
623205,0,3
623285,0,2
109563,1,2
623310,0,2
623300,0,1
623303,1,1
623341,0,3
623347,0,1
558833,1,1
623386,0,1
623419,1,1
523440,1,4
623986,1,7
623420,0,1
623439,1,2
623555,0,1
623582,0,1
538482,1,7
623609,1,2
639756,0,2
623703,0,1
626578,0,1
626581,0,2
631628,1,4
573908,1,1
623662,0,1
623675,1,1
628648,0,1
629044,0,1
623691,0,1
719737,0,1
623760,0,1
623829,1,4
623769,1,4
623774,0,1
623793,0,1
623772,0,1
51191,0,1
623843,1,2
623847,0,1
623867,1,4
623873,0,4
623862,0,1
436755,0,1
738596,1,1
580259,0,3
534401,1,5
541868,1,1
506982,0,1
291611,1,2
2395,1,2
624009,1,1
629492,1,1
725048,1,4
482207,1,2
624037,0,5
629838,1,1
625154,1,1
624048,0,3
624113,0,4
270734,1,6
624570,0,1
624685,0,1
624627,0,1
624724,0,1
624629,0,6
624705,0,1
624825,0,1
624769,0,1
624886,0,1
624916,0,1
624923,0,1
624941,1,3
614581,0,1
624516,1,4
625004,0,1
624980,0,1
624479,1,6
625038,0,1
624990,0,1
624984,0,1
625118,0,1
625163,0,2
625162,0,1
625155,0,1
624974,0,2
625197,0,1
625073,1,3
625236,0,1
625253,0,1
625255,0,2
625259,0,2
625278,0,1
625141,0,1
644855,0,1
625338,1,2
637299,1,6
625348,0,3
625380,0,2
625452,0,1
476729,1,2
625480,0,1
56738,0,1
102105,0,1
56739,0,1
625631,0,1
620438,0,1
56750,0,1
57422,0,1
96533,1,1
129356,0,1
156633,1,1
625642,0,1
625637,1,2
631968,0,1
623912,1,1
625761,0,2
625801,1,6
625835,1,1
625866,0,1
625909,0,1
625927,0,1
703808,0,1
626000,0,1
56787,0,1
626034,1,2
445599,0,6
577840,1,2
626157,1,2
626826,0,1
630700,0,1
626145,1,1
456925,1,1
626186,1,1
626272,0,1
626277,1,3
663392,1,2
57369,0,1
626325,0,1
537348,1,2
626397,0,1
626416,0,1
626399,0,3
706659,1,2
716980,1,2
159003,1,3
721214,0,1
727940,0,1
724221,1,2
631813,0,1
639022,0,1
472508,0,3
721781,0,1
626540,0,1
626532,0,2
630835,0,1
626558,0,1
625772,1,2
430465,1,2
628260,1,1
626420,0,1
626586,0,1
61096,0,1
105178,0,1
626663,0,1
56849,0,1
597880,1,1
626111,1,4
626464,1,3
625712,1,1
626756,0,1
669481,1,2
626769,1,4
68431,1,1
627803,1,1
634027,0,1
648607,1,1
626820,1,2
631365,0,1
626845,0,3
721808,1,1
626864,1,5
626888,0,1
86568,0,1
95421,0,1
115719,1,1
120042,0,1
125230,0,1
138857,0,1
171390,0,1
174354,0,1
181069,0,1
184127,0,1
184148,0,1
184979,0,1
626892,0,3
621848,1,2
626933,1,1
56882,0,1
67503,0,1
69673,0,1
70053,0,1
627004,0,1
627007,0,1
627042,1,19
73240,1,1
627072,1,3
635845,0,1
627111,0,1
650682,0,1
627212,0,2
627216,1,1
627178,0,1
740083,1,1
627243,1,1
627239,0,1
627359,1,1
627429,1,5
627425,0,3
56936,1,7
627479,0,1
32037,1,2
627513,0,1
627554,0,1
627506,0,3
636598,0,1
627215,1,3
30846,1,1
228666,0,1
271348,0,1
289147,0,1
428446,0,4
628079,0,1
627696,0,1
639902,0,1
497269,1,1
641127,0,1
519381,2,10
719730,1,2
56961,1,1
627849,0,2
56986,0,1
627897,1,2
630202,0,1
627934,0,1
627946,0,1
628022,0,2
645074,1,1
627660,1,1
627967,1,1
628038,0,1
490780,1,1
628085,0,1
241566,1,2
628229,0,1
628274,0,1
628340,0,1
628349,0,1
628366,0,1
628411,0,2
626936,1,1
57041,0,1
628466,0,1
628478,1,1
441773,1,1
628509,1,1
549910,1,2
645728,0,1
670666,0,3
670793,0,2
680472,0,1
681224,1,2
513690,1,2
692101,0,1
705164,0,1
741004,0,1
711007,1,1
744887,1,1
629768,1,1
628557,0,1
641482,2,9
618414,1,1
747729,0,1
628618,0,2
628620,0,1
628607,0,1
530249,1,1
628677,0,1
615168,1,3
628724,0,1
628767,0,1
622543,1,3
3668,0,1
5514,0,2
16011,4,5
629038,1,2
629885,0,1
632005,0,1
279055,1,3
633951,1,4
621293,0,1
634565,1,3
637264,1,2
639292,1,3
640300,1,3
639328,1,3
636559,1,2
648759,1,5
658612,1,1
670478,1,1
628927,1,1
575936,1,1
628985,1,8
628991,0,2
628279,1,1
629093,0,2
57114,1,2
70895,0,1
628837,1,2
591322,1,2
622201,0,1
580385,1,2
642914,0,1
629279,0,2
629296,0,2
631955,1,1
629313,1,1
628749,1,1
619412,1,1
629409,0,1
646030,0,2
57152,0,1
240773,1,6
629690,0,4
180675,1,2
629952,0,7
583507,1,4
629621,0,3
57176,1,12
57701,1,1
565460,0,1
629655,1,2
629665,0,7
629668,0,1
629681,0,1
630058,0,1
629689,0,1
629695,0,2
629801,1,3
194376,0,1
629850,0,1
372275,1,2
615912,1,2
629954,1,2
630009,2,11
630018,1,2
57221,0,7
166305,0,1
630044,1,1
629450,1,4
630063,1,2
637380,0,1
630089,0,2
576695,1,1
631114,0,1
629565,1,2
409638,0,1
579488,1,1
259047,0,3
282091,1,1
706736,1,3
698426,1,24
630222,1,1
630283,0,2
585378,0,4
538977,1,3
57249,0,1
630329,0,1
630348,1,1
630378,0,1
630386,1,1
57256,0,2
630452,1,1
630466,0,5
630516,0,1
630431,1,3
630559,1,3
57255,0,1
57276,0,1
79945,0,1
630579,0,1
536222,1,3
627919,1,1
632357,0,1
632420,0,3
632455,1,2
519630,1,1
626525,1,1
634165,0,1
634196,1,1
634456,1,1
376471,1,1
630651,0,1
630675,1,3
612210,1,2
630716,0,1
630748,1,2
630804,0,1
630834,0,1
630903,1,2
634808,1,1
630996,0,1
57323,0,1
631011,0,1
57309,1,1
452742,0,2
631306,1,3
631996,2,9
632638,0,1
639477,1,1
639988,0,2
632342,1,1
127384,1,8
710527,1,2
760549,0,1
631053,0,2
631959,1,1
632466,1,1
631993,1,5
757867,0,1
631091,0,1
631140,0,1
631141,1,1
631148,1,3
631178,1,7
631188,0,3
631297,1,2
513780,0,1
631360,1,4
631686,0,2
496102,1,2
634346,0,1
631426,1,2
128406,0,5
492697,1,3
705153,0,1
80372,1,2
82031,0,1
124160,0,1
227388,0,1
230524,0,1
252184,0,1
631447,1,1
631578,0,2
632108,1,4
631605,0,1
631583,0,1
739892,0,3
631602,0,3
631665,0,1
631740,0,1
637315,0,1
